DGRP	sex	value
DGRP_427	M	24
DGRP_427	M	24
DGRP_427	M	21
DGRP_427	F	44
DGRP_427	F	38
DGRP_427	F	37
DGRP_427	M	39
DGRP_427	M	30
DGRP_427	M	23
DGRP_427	F	35
DGRP_427	F	30
DGRP_427	F	28
DGRP_427	M	35
DGRP_427	M	25
DGRP_427	M	14
DGRP_427	F	45
DGRP_427	F	28
DGRP_427	F	21
DGRP_427	M	30
DGRP_427	M	28
DGRP_427	M	28
DGRP_427	F	42
DGRP_427	F	35
DGRP_427	F	35
DGRP_427	M	24
DGRP_427	M	21
DGRP_427	M	21
DGRP_427	F	35
DGRP_427	F	30
DGRP_427	F	30
DGRP_427	M	30
DGRP_427	M	24
DGRP_427	M	14
DGRP_427	F	44
DGRP_427	F	44
DGRP_427	F	39
DGRP_427	M	35
DGRP_427	M	25
DGRP_427	M	23
DGRP_427	F	28
DGRP_427	F	14
DGRP_427	M	28
DGRP_427	M	21
DGRP_427	M	16
DGRP_427	F	42
DGRP_427	F	42
DGRP_427	F	38
DGRP_427	M	28
DGRP_427	M	21
DGRP_427	M	21
DGRP_437	F	37
DGRP_437	F	37
DGRP_437	F	42
DGRP_437	M	28
DGRP_437	M	35
DGRP_437	M	42
DGRP_437	F	28
DGRP_437	F	49
DGRP_437	M	49
DGRP_437	M	49
DGRP_437	M	49
DGRP_437	F	37
DGRP_437	F	44
DGRP_437	F	49
DGRP_437	M	28
DGRP_437	M	49
DGRP_437	F	35
DGRP_437	F	42
DGRP_437	M	28
DGRP_437	M	28
DGRP_437	M	42
DGRP_437	F	30
DGRP_437	F	45
DGRP_437	F	49
DGRP_437	M	36
DGRP_437	M	38
DGRP_437	M	44
DGRP_437	F	44
DGRP_437	F	49
DGRP_437	F	50
DGRP_437	M	42
DGRP_437	M	44
DGRP_437	M	49
DGRP_437	F	39
DGRP_437	F	42
DGRP_437	M	28
DGRP_437	M	42
DGRP_437	F	16
DGRP_437	F	39
DGRP_437	F	49
DGRP_437	M	39
DGRP_437	M	42
DGRP_437	M	49
DGRP_437	F	38
DGRP_437	F	49
DGRP_437	M	35
DGRP_437	M	44
DGRP_437	F	22
DGRP_437	F	39
DGRP_437	F	44
DGRP_437	M	28
DGRP_437	M	28
DGRP_437	M	49
DGRP_437	F	14
DGRP_437	F	16
DGRP_437	F	38
DGRP_437	M	7
DGRP_437	M	21
DGRP_437	M	42
DGRP_437	F	21
DGRP_437	F	49
DGRP_437	F	49
DGRP_437	M	37
DGRP_437	M	42
DGRP_437	F	46
DGRP_437	F	42
DGRP_437	F	28
DGRP_437	M	42
DGRP_437	M	39
DGRP_437	M	37
DGRP_437	F	44
DGRP_437	F	42
DGRP_437	F	35
DGRP_437	M	56
DGRP_437	M	44
DGRP_437	M	42
DGRP_437	F	67
DGRP_437	F	39
DGRP_437	F	14
DGRP_437	M	56
DGRP_437	M	49
DGRP_437	M	49
DGRP_437	F	37
DGRP_437	F	25
DGRP_437	M	49
DGRP_437	M	43
DGRP_437	M	38
DGRP_437	F	44
DGRP_437	F	38
DGRP_437	F	21
DGRP_437	M	56
DGRP_437	M	44
DGRP_437	M	24
DGRP_437	F	42
DGRP_437	F	42
DGRP_437	F	15
DGRP_437	M	44
DGRP_437	M	39
DGRP_437	M	38
DGRP_437	F	44
DGRP_437	F	38
DGRP_437	F	36
DGRP_437	M	49
DGRP_437	M	38
DGRP_437	M	17
DGRP_437	F	45
DGRP_437	F	42
DGRP_437	F	28
DGRP_437	M	49
DGRP_437	M	49
DGRP_437	M	35
DGRP_437	F	42
DGRP_437	F	42
DGRP_437	F	28
DGRP_437	M	28
DGRP_437	M	25
DGRP_437	M	21
DGRP_437	F	35
DGRP_437	F	23
DGRP_437	F	21
DGRP_437	M	44
DGRP_437	M	35
DGRP_437	M	29
DGRP_437	F	46
DGRP_437	F	44
DGRP_437	F	42
DGRP_437	M	49
DGRP_437	M	35
DGRP_437	M	35
DGRP_437	F	44
DGRP_437	F	42
DGRP_437	F	42
DGRP_437	M	44
DGRP_437	M	37
DGRP_437	M	30
DGRP_439	M	33
DGRP_439	M	26
DGRP_439	M	24
DGRP_439	F	35
DGRP_439	F	33
DGRP_439	F	17
DGRP_439	M	19
DGRP_439	M	17
DGRP_439	M	17
DGRP_439	F	31
DGRP_439	F	28
DGRP_439	F	24
DGRP_439	M	45
DGRP_439	M	24
DGRP_439	M	17
DGRP_439	F	21
DGRP_439	F	17
DGRP_439	F	17
DGRP_439	M	35
DGRP_439	M	31
DGRP_439	M	17
DGRP_439	F	38
DGRP_439	F	35
DGRP_439	F	14
DGRP_439	M	28
DGRP_439	M	26
DGRP_439	M	21
DGRP_439	F	28
DGRP_439	F	19
DGRP_439	F	10
DGRP_439	M	24
DGRP_439	M	17
DGRP_439	M	17
DGRP_439	F	24
DGRP_439	F	17
DGRP_439	M	38
DGRP_439	M	24
DGRP_439	M	10
DGRP_439	F	38
DGRP_439	F	24
DGRP_439	F	17
DGRP_439	M	35
DGRP_439	M	31
DGRP_439	M	28
DGRP_439	F	10
DGRP_439	F	10
DGRP_439	M	17
DGRP_439	M	12
DGRP_439	M	7
DGRP_439	F	38
DGRP_439	F	38
DGRP_439	F	35
DGRP_439	M	38
DGRP_439	M	24
DGRP_439	M	12
DGRP_439	F	24
DGRP_439	F	24
DGRP_439	F	21
DGRP_439	M	24
DGRP_439	M	17
DGRP_439	F	19
DGRP_439	F	17
DGRP_439	F	17
DGRP_439	M	31
DGRP_439	M	31
DGRP_439	M	24
DGRP_439	F	25
DGRP_439	F	19
DGRP_439	F	17
DGRP_439	M	17
DGRP_439	M	17
DGRP_439	M	10
DGRP_439	F	38
DGRP_439	F	35
DGRP_439	F	17
DGRP_439	M	21
DGRP_439	M	17
DGRP_439	M	17
DGRP_439	F	31
DGRP_439	F	21
DGRP_439	F	17
DGRP_439	M	40
DGRP_439	M	31
DGRP_439	M	31
DGRP_439	F	31
DGRP_439	F	21
DGRP_439	F	17
DGRP_439	M	38
DGRP_439	M	17
DGRP_439	F	24
DGRP_439	F	17
DGRP_439	M	31
DGRP_439	M	31
DGRP_439	M	17
DGRP_439	F	38
DGRP_439	F	38
DGRP_439	F	38
DGRP_439	M	38
DGRP_439	M	26
DGRP_439	M	17
DGRP_439	F	17
DGRP_439	F	3
DGRP_439	M	28
DGRP_439	M	28
DGRP_439	M	19
DGRP_439	F	45
DGRP_439	F	17
DGRP_439	F	3
DGRP_439	M	24
DGRP_439	M	24
DGRP_439	F	35
DGRP_439	F	31
DGRP_439	F	19
DGRP_439	M	31
DGRP_439	M	24
DGRP_439	M	17
DGRP_439	F	31
DGRP_439	F	24
DGRP_439	F	12
DGRP_439	M	38
DGRP_439	M	33
DGRP_439	M	17
DGRP_439	F	33
DGRP_439	F	21
DGRP_439	F	17
DGRP_439	M	31
DGRP_439	M	27
DGRP_439	M	27
DGRP_439	F	42
DGRP_439	F	19
DGRP_439	F	17
DGRP_440	M	45
DGRP_440	M	45
DGRP_440	M	21
DGRP_440	F	24
DGRP_440	F	19
DGRP_440	F	17
DGRP_440	M	25
DGRP_440	M	24
DGRP_440	F	26
DGRP_440	F	19
DGRP_440	F	17
DGRP_440	M	24
DGRP_440	M	24
DGRP_440	M	17
DGRP_440	F	24
DGRP_440	F	24
DGRP_440	F	24
DGRP_440	M	31
DGRP_440	M	20
DGRP_440	M	3
DGRP_440	F	19
DGRP_440	F	19
DGRP_440	F	10
DGRP_440	M	52
DGRP_440	M	49
DGRP_440	M	31
DGRP_440	F	24
DGRP_440	F	19
DGRP_440	F	10
DGRP_440	M	7
DGRP_440	M	3
DGRP_440	M	3
DGRP_440	F	35
DGRP_440	F	32
DGRP_440	F	3
DGRP_440	M	38
DGRP_440	M	31
DGRP_440	M	24
DGRP_440	F	24
DGRP_440	F	24
DGRP_440	M	14
DGRP_440	M	4
DGRP_440	M	2
DGRP_440	F	49
DGRP_440	F	25
DGRP_440	F	2
DGRP_440	M	45
DGRP_440	M	42
DGRP_440	F	24
DGRP_440	F	21
DGRP_440	F	7
DGRP_440	M	45
DGRP_440	M	2
DGRP_440	F	18
DGRP_440	F	4
DGRP_440	M	46
DGRP_440	M	44
DGRP_440	M	28
DGRP_440	F	21
DGRP_440	F	2
DGRP_440	F	2
DGRP_440	M	43
DGRP_440	M	32
DGRP_440	M	16
DGRP_440	F	29
DGRP_440	F	21
DGRP_440	F	21
DGRP_440	M	42
DGRP_440	M	42
DGRP_440	M	31
DGRP_440	F	21
DGRP_440	F	19
DGRP_440	F	19
DGRP_440	M	45
DGRP_440	M	42
DGRP_440	M	24
DGRP_440	F	10
DGRP_440	F	10
DGRP_440	F	3
DGRP_440	M	38
DGRP_440	M	26
DGRP_440	M	17
DGRP_440	F	20
DGRP_440	F	19
DGRP_440	F	7
DGRP_440	M	45
DGRP_440	M	19
DGRP_440	M	3
DGRP_440	F	28
DGRP_440	F	26
DGRP_440	F	21
DGRP_440	M	45
DGRP_440	M	24
DGRP_440	M	24
DGRP_440	F	40
DGRP_440	F	19
DGRP_440	F	7
DGRP_440	M	45
DGRP_440	M	31
DGRP_440	M	24
DGRP_440	F	24
DGRP_440	F	19
DGRP_440	F	18
DGRP_440	M	43
DGRP_440	M	35
DGRP_440	F	21
DGRP_440	F	18
DGRP_440	F	17
DGRP_440	M	51
DGRP_440	M	35
DGRP_440	M	35
DGRP_440	F	21
DGRP_440	F	18
DGRP_440	F	18
DGRP_440	M	49
DGRP_440	M	37
DGRP_440	F	21
DGRP_440	F	16
DGRP_440	F	7
DGRP_440	M	49
DGRP_440	M	35
DGRP_440	M	21
DGRP_440	F	21
DGRP_440	F	14
DGRP_440	F	2
DGRP_440	M	42
DGRP_440	M	42
DGRP_440	F	21
DGRP_440	F	21
DGRP_440	F	21
DGRP_441	M	38
DGRP_441	M	38
DGRP_441	M	38
DGRP_441	F	39
DGRP_441	F	31
DGRP_441	M	45
DGRP_441	M	38
DGRP_441	M	35
DGRP_441	F	42
DGRP_441	F	42
DGRP_441	F	32
DGRP_441	M	35
DGRP_441	M	35
DGRP_441	M	32
DGRP_441	F	42
DGRP_441	F	40
DGRP_441	F	40
DGRP_441	M	38
DGRP_441	M	34
DGRP_441	M	24
DGRP_441	F	38
DGRP_441	F	38
DGRP_441	F	38
DGRP_441	M	45
DGRP_441	M	31
DGRP_441	M	3
DGRP_441	F	38
DGRP_441	F	7
DGRP_441	F	6
DGRP_441	M	38
DGRP_441	M	38
DGRP_441	M	32
DGRP_441	F	35
DGRP_441	F	26
DGRP_441	F	25
DGRP_441	M	45
DGRP_441	M	42
DGRP_441	M	42
DGRP_441	F	45
DGRP_441	F	42
DGRP_441	F	31
DGRP_441	M	38
DGRP_441	M	38
DGRP_441	M	24
DGRP_441	F	38
DGRP_441	F	38
DGRP_441	F	3
DGRP_441	M	38
DGRP_441	M	38
DGRP_441	M	31
DGRP_441	F	38
DGRP_441	F	38
DGRP_441	F	38
DGRP_441	M	45
DGRP_441	M	38
DGRP_441	M	38
DGRP_441	F	40
DGRP_441	F	38
DGRP_441	F	35
DGRP_441	M	21
DGRP_441	M	19
DGRP_441	F	38
DGRP_441	F	34
DGRP_441	F	20
DGRP_441	M	26
DGRP_441	M	24
DGRP_441	F	38
DGRP_441	F	38
DGRP_441	F	24
DGRP_441	M	42
DGRP_441	M	42
DGRP_441	M	38
DGRP_441	F	35
DGRP_441	F	33
DGRP_441	F	27
DGRP_441	M	38
DGRP_441	M	27
DGRP_441	M	24
DGRP_441	F	47
DGRP_441	F	33
DGRP_441	F	28
DGRP_441	M	38
DGRP_441	M	38
DGRP_441	M	26
DGRP_441	F	38
DGRP_441	F	32
DGRP_441	F	31
DGRP_441	M	42
DGRP_441	M	42
DGRP_441	F	41
DGRP_441	F	38
DGRP_441	F	38
DGRP_441	M	33
DGRP_441	M	33
DGRP_441	M	17
DGRP_441	F	34
DGRP_441	F	17
DGRP_441	M	41
DGRP_441	M	38
DGRP_441	M	3
DGRP_441	F	45
DGRP_441	F	31
DGRP_441	F	3
DGRP_441	M	52
DGRP_441	M	38
DGRP_441	M	33
DGRP_441	F	38
DGRP_441	F	35
DGRP_441	F	31
DGRP_441	M	42
DGRP_441	M	38
DGRP_441	M	17
DGRP_441	F	42
DGRP_441	F	38
DGRP_441	F	3
DGRP_441	M	38
DGRP_441	M	31
DGRP_441	M	28
DGRP_441	F	45
DGRP_441	F	34
DGRP_441	F	28
DGRP_441	M	45
DGRP_441	M	45
DGRP_441	M	42
DGRP_441	F	45
DGRP_441	F	10
DGRP_441	F	3
DGRP_441	M	38
DGRP_441	M	19
DGRP_441	F	38
DGRP_441	F	25
DGRP_441	M	45
DGRP_441	M	45
DGRP_441	M	38
DGRP_441	F	41
DGRP_441	F	27
DGRP_441	F	3
DGRP_443	M	33
DGRP_443	M	31
DGRP_443	M	6
DGRP_443	F	45
DGRP_443	F	39
DGRP_443	F	28
DGRP_443	M	49
DGRP_443	M	42
DGRP_443	M	35
DGRP_443	F	42
DGRP_443	F	31
DGRP_443	M	38
DGRP_443	M	24
DGRP_443	M	24
DGRP_443	F	38
DGRP_443	F	38
DGRP_443	F	38
DGRP_443	M	47
DGRP_443	M	24
DGRP_443	M	24
DGRP_443	F	24
DGRP_443	F	24
DGRP_443	F	10
DGRP_443	M	52
DGRP_443	M	52
DGRP_443	M	24
DGRP_443	F	38
DGRP_443	F	35
DGRP_443	F	14
DGRP_443	M	38
DGRP_443	M	31
DGRP_443	M	17
DGRP_443	F	45
DGRP_443	F	45
DGRP_443	F	42
DGRP_443	M	47
DGRP_443	M	31
DGRP_443	F	45
DGRP_443	F	42
DGRP_443	F	31
DGRP_443	M	48
DGRP_443	M	31
DGRP_443	M	24
DGRP_443	F	25
DGRP_443	F	24
DGRP_443	F	13
DGRP_443	M	45
DGRP_443	M	24
DGRP_443	M	24
DGRP_443	F	45
DGRP_443	F	42
DGRP_443	F	14
DGRP_443	M	52
DGRP_443	M	42
DGRP_443	M	38
DGRP_443	F	34
DGRP_443	F	26
DGRP_443	F	24
DGRP_443	M	38
DGRP_443	M	38
DGRP_443	M	31
DGRP_443	F	40
DGRP_443	F	24
DGRP_443	F	24
DGRP_443	M	47
DGRP_443	M	24
DGRP_443	M	24
DGRP_443	F	42
DGRP_443	F	31
DGRP_443	F	31
DGRP_443	M	46
DGRP_443	M	31
DGRP_443	F	41
DGRP_443	F	35
DGRP_443	F	31
DGRP_443	M	47
DGRP_443	M	31
DGRP_443	F	49
DGRP_443	F	47
DGRP_443	F	45
DGRP_443	M	31
DGRP_443	M	28
DGRP_443	M	24
DGRP_443	F	31
DGRP_443	F	24
DGRP_443	F	10
DGRP_443	M	45
DGRP_443	M	45
DGRP_443	M	31
DGRP_443	F	31
DGRP_443	F	17
DGRP_443	F	14
DGRP_443	M	47
DGRP_443	M	40
DGRP_443	M	33
DGRP_443	F	45
DGRP_443	F	45
DGRP_443	F	27
DGRP_443	M	31
DGRP_443	M	31
DGRP_443	F	43
DGRP_443	F	12
DGRP_443	M	31
DGRP_443	M	25
DGRP_443	M	25
DGRP_443	F	38
DGRP_443	F	17
DGRP_443	F	5
DGRP_443	M	45
DGRP_443	M	31
DGRP_443	M	26
DGRP_443	F	40
DGRP_443	F	38
DGRP_443	F	31
DGRP_443	M	47
DGRP_443	M	31
DGRP_443	M	31
DGRP_443	F	33
DGRP_443	F	10
DGRP_443	M	31
DGRP_443	M	31
DGRP_443	M	31
DGRP_443	F	45
DGRP_443	F	14
DGRP_443	F	10
DGRP_443	M	28
DGRP_443	M	28
DGRP_443	M	21
DGRP_443	F	41
DGRP_443	F	12
DGRP_443	F	12
DGRP_461	M	24
DGRP_461	M	19
DGRP_461	M	10
DGRP_461	F	24
DGRP_461	F	17
DGRP_461	M	31
DGRP_461	M	10
DGRP_461	M	3
DGRP_461	F	17
DGRP_461	F	17
DGRP_461	F	5
DGRP_461	M	24
DGRP_461	M	17
DGRP_461	M	14
DGRP_461	F	21
DGRP_461	F	17
DGRP_461	F	4
DGRP_461	M	26
DGRP_461	M	26
DGRP_461	M	7
DGRP_461	F	7
DGRP_461	F	7
DGRP_461	M	21
DGRP_461	M	21
DGRP_461	M	10
DGRP_461	F	24
DGRP_461	F	21
DGRP_461	F	21
DGRP_461	M	28
DGRP_461	M	23
DGRP_461	M	21
DGRP_461	F	35
DGRP_461	F	21
DGRP_461	F	21
DGRP_461	M	14
DGRP_461	M	7
DGRP_461	M	7
DGRP_461	F	30
DGRP_461	F	7
DGRP_461	F	7
DGRP_461	M	18
DGRP_461	M	14
DGRP_461	M	7
DGRP_461	F	28
DGRP_461	F	28
DGRP_461	F	21
DGRP_461	M	21
DGRP_461	M	14
DGRP_461	M	14
DGRP_461	F	14
DGRP_461	F	7
DGRP_461	F	7
DGRP_461	M	21
DGRP_461	M	17
DGRP_461	M	14
DGRP_461	F	16
DGRP_461	F	16
DGRP_461	M	23
DGRP_461	M	23
DGRP_461	M	14
DGRP_461	F	25
DGRP_461	F	21
DGRP_461	F	14
DGRP_461	M	21
DGRP_461	M	21
DGRP_461	M	16
DGRP_461	F	28
DGRP_461	F	21
DGRP_461	F	18
DGRP_461	M	10
DGRP_461	M	4
DGRP_461	M	4
DGRP_461	F	21
DGRP_461	F	13
DGRP_461	F	12
DGRP_461	M	28
DGRP_461	M	10
DGRP_461	F	26
DGRP_461	F	20
DGRP_461	F	19
DGRP_461	M	27
DGRP_461	M	14
DGRP_461	M	10
DGRP_461	F	14
DGRP_461	F	10
DGRP_461	F	10
DGRP_461	M	26
DGRP_461	M	24
DGRP_461	M	10
DGRP_461	F	31
DGRP_461	F	24
DGRP_461	F	10
DGRP_461	M	24
DGRP_461	M	24
DGRP_461	M	24
DGRP_461	F	24
DGRP_461	F	10
DGRP_461	F	10
DGRP_461	M	23
DGRP_461	M	21
DGRP_461	M	21
DGRP_461	F	21
DGRP_461	F	21
DGRP_461	F	17
DGRP_461	M	14
DGRP_461	M	8
DGRP_461	M	3
DGRP_461	F	28
DGRP_461	F	21
DGRP_461	F	21
DGRP_461	M	16
DGRP_461	M	10
DGRP_461	F	21
DGRP_461	F	21
DGRP_461	F	16
DGRP_461	M	21
DGRP_461	M	18
DGRP_461	M	14
DGRP_461	F	28
DGRP_461	F	23
DGRP_461	F	21
DGRP_461	M	21
DGRP_461	M	17
DGRP_461	M	11
DGRP_461	F	28
DGRP_461	F	24
DGRP_461	F	14
DGRP_461	M	15
DGRP_461	M	11
DGRP_461	M	2
DGRP_461	F	25
DGRP_461	F	23
DGRP_461	F	4
DGRP_461	M	17
DGRP_461	M	17
DGRP_461	M	17
DGRP_461	F	18
DGRP_461	F	14
DGRP_461	F	14
DGRP_486	F	28
DGRP_486	F	28
DGRP_486	M	16
DGRP_486	M	28
DGRP_486	M	32
DGRP_486	F	10
DGRP_486	F	37
DGRP_486	F	42
DGRP_486	M	30
DGRP_486	M	30
DGRP_486	M	32
DGRP_486	F	25
DGRP_486	F	35
DGRP_486	F	35
DGRP_486	M	28
DGRP_486	M	28
DGRP_486	M	28
DGRP_486	F	35
DGRP_486	F	36
DGRP_486	F	42
DGRP_486	M	11
DGRP_486	M	35
DGRP_486	M	35
DGRP_486	F	28
DGRP_486	F	32
DGRP_486	F	36
DGRP_486	M	30
DGRP_486	M	35
DGRP_486	F	16
DGRP_486	F	37
DGRP_486	F	44
DGRP_486	M	35
DGRP_486	M	36
DGRP_486	F	35
DGRP_486	F	35
DGRP_486	F	35
DGRP_486	M	28
DGRP_486	M	35
DGRP_486	F	21
DGRP_486	F	35
DGRP_486	F	35
DGRP_486	M	23
DGRP_486	M	28
DGRP_486	M	28
DGRP_486	F	35
DGRP_486	F	37
DGRP_486	F	42
DGRP_486	M	28
DGRP_486	M	39
DGRP_486	F	21
DGRP_486	F	29
DGRP_486	F	35
DGRP_486	M	21
DGRP_486	M	28
DGRP_486	F	18
DGRP_486	F	35
DGRP_486	M	28
DGRP_486	M	28
DGRP_486	M	28
DGRP_486	F	38
DGRP_486	F	39
DGRP_486	F	44
DGRP_486	M	35
DGRP_486	M	35
DGRP_486	M	42
DGRP_486	F	32
DGRP_486	F	32
DGRP_486	F	11
DGRP_486	M	32
DGRP_486	M	24
DGRP_486	M	23
DGRP_486	F	39
DGRP_486	F	32
DGRP_486	F	31
DGRP_486	M	32
DGRP_486	M	31
DGRP_486	M	30
DGRP_486	F	35
DGRP_486	F	35
DGRP_486	F	17
DGRP_486	M	24
DGRP_486	M	21
DGRP_486	M	21
DGRP_486	F	45
DGRP_486	F	35
DGRP_486	F	35
DGRP_486	M	35
DGRP_486	M	31
DGRP_486	M	30
DGRP_486	F	32
DGRP_486	F	24
DGRP_486	F	22
DGRP_486	M	21
DGRP_486	M	21
DGRP_486	M	21
DGRP_486	F	37
DGRP_486	F	35
DGRP_486	F	31
DGRP_486	M	30
DGRP_486	M	28
DGRP_486	M	7
DGRP_486	F	44
DGRP_486	F	32
DGRP_486	F	32
DGRP_486	M	32
DGRP_486	M	10
DGRP_486	M	8
DGRP_486	F	43
DGRP_486	F	35
DGRP_486	F	18
DGRP_486	M	15
DGRP_486	M	15
DGRP_486	M	15
DGRP_486	F	46
DGRP_486	F	42
DGRP_486	F	39
DGRP_486	M	35
DGRP_486	M	31
DGRP_486	F	38
DGRP_486	F	35
DGRP_486	F	30
DGRP_486	M	42
DGRP_486	M	37
DGRP_486	M	30
DGRP_486	F	32
DGRP_486	F	31
DGRP_486	F	22
DGRP_486	M	28
DGRP_486	M	28
DGRP_486	M	23
DGRP_486	F	31
DGRP_486	F	30
DGRP_486	F	28
DGRP_486	M	28
DGRP_486	M	28
DGRP_486	M	28
DGRP_491	M	47
DGRP_491	M	47
DGRP_491	M	47
DGRP_491	F	42
DGRP_491	F	31
DGRP_491	M	49
DGRP_491	M	45
DGRP_491	M	42
DGRP_491	F	45
DGRP_491	F	45
DGRP_491	M	45
DGRP_491	M	45
DGRP_491	M	35
DGRP_491	F	45
DGRP_491	F	42
DGRP_491	F	33
DGRP_491	M	45
DGRP_491	M	45
DGRP_491	M	45
DGRP_491	F	49
DGRP_491	F	47
DGRP_491	F	40
DGRP_491	M	52
DGRP_491	M	45
DGRP_491	M	17
DGRP_491	F	45
DGRP_491	F	35
DGRP_491	F	28
DGRP_491	M	45
DGRP_491	M	38
DGRP_491	M	31
DGRP_491	F	45
DGRP_491	F	38
DGRP_491	F	31
DGRP_491	M	45
DGRP_491	M	45
DGRP_491	M	35
DGRP_491	F	45
DGRP_491	F	40
DGRP_491	F	35
DGRP_491	M	45
DGRP_491	M	45
DGRP_491	M	28
DGRP_491	F	35
DGRP_491	F	24
DGRP_491	F	21
DGRP_491	M	45
DGRP_491	M	45
DGRP_491	M	41
DGRP_491	F	45
DGRP_491	F	38
DGRP_491	M	45
DGRP_491	M	42
DGRP_491	M	3
DGRP_491	F	41
DGRP_491	F	27
DGRP_491	F	26
DGRP_491	M	45
DGRP_491	M	45
DGRP_491	M	31
DGRP_491	F	45
DGRP_491	F	42
DGRP_491	F	35
DGRP_491	M	45
DGRP_491	M	45
DGRP_491	M	41
DGRP_491	F	52
DGRP_491	F	49
DGRP_491	F	39
DGRP_491	M	49
DGRP_491	M	42
DGRP_491	F	35
DGRP_491	F	31
DGRP_491	F	25
DGRP_491	M	47
DGRP_491	M	45
DGRP_491	M	38
DGRP_491	F	48
DGRP_491	F	48
DGRP_491	M	45
DGRP_491	M	42
DGRP_491	M	31
DGRP_491	F	47
DGRP_491	F	47
DGRP_491	F	31
DGRP_491	M	38
DGRP_491	M	38
DGRP_491	M	21
DGRP_491	F	47
DGRP_491	F	47
DGRP_491	M	42
DGRP_491	M	42
DGRP_491	M	31
DGRP_491	F	45
DGRP_491	F	40
DGRP_491	F	24
DGRP_491	M	45
DGRP_491	M	38
DGRP_491	M	35
DGRP_491	F	35
DGRP_491	F	28
DGRP_491	F	26
DGRP_491	M	45
DGRP_491	M	38
DGRP_491	F	49
DGRP_491	F	45
DGRP_491	F	24
DGRP_491	M	47
DGRP_491	M	46
DGRP_491	M	45
DGRP_491	F	47
DGRP_491	F	42
DGRP_491	F	3
DGRP_491	M	48
DGRP_491	M	42
DGRP_491	M	40
DGRP_491	F	48
DGRP_491	F	45
DGRP_491	F	43
DGRP_491	M	45
DGRP_491	M	45
DGRP_491	M	38
DGRP_491	F	45
DGRP_491	F	41
DGRP_491	F	40
DGRP_491	M	45
DGRP_491	M	45
DGRP_491	M	38
DGRP_491	F	48
DGRP_491	F	45
DGRP_491	F	43
DGRP_492	M	42
DGRP_492	M	40
DGRP_492	M	31
DGRP_492	F	31
DGRP_492	F	24
DGRP_492	F	10
DGRP_492	M	38
DGRP_492	M	35
DGRP_492	M	35
DGRP_492	F	38
DGRP_492	F	38
DGRP_492	F	17
DGRP_492	M	42
DGRP_492	M	35
DGRP_492	M	31
DGRP_492	F	35
DGRP_492	F	35
DGRP_492	F	24
DGRP_492	M	38
DGRP_492	M	38
DGRP_492	M	31
DGRP_492	F	33
DGRP_492	F	28
DGRP_492	F	26
DGRP_492	M	38
DGRP_492	M	35
DGRP_492	M	7
DGRP_492	F	42
DGRP_492	F	35
DGRP_492	F	31
DGRP_492	M	38
DGRP_492	M	31
DGRP_492	M	17
DGRP_492	F	36
DGRP_492	F	31
DGRP_492	F	26
DGRP_492	M	40
DGRP_492	M	31
DGRP_492	M	24
DGRP_492	F	38
DGRP_492	F	31
DGRP_492	F	12
DGRP_492	M	38
DGRP_492	M	38
DGRP_492	M	26
DGRP_492	F	38
DGRP_492	F	35
DGRP_492	F	35
DGRP_492	M	40
DGRP_492	M	38
DGRP_492	M	35
DGRP_492	F	35
DGRP_492	F	32
DGRP_492	F	31
DGRP_492	M	38
DGRP_492	M	38
DGRP_492	M	5
DGRP_492	F	24
DGRP_492	F	24
DGRP_492	F	21
DGRP_492	M	38
DGRP_492	M	35
DGRP_492	M	31
DGRP_492	F	33
DGRP_492	F	24
DGRP_492	F	17
DGRP_492	M	35
DGRP_492	M	35
DGRP_492	M	31
DGRP_492	F	35
DGRP_492	F	34
DGRP_492	F	28
DGRP_492	M	42
DGRP_492	M	42
DGRP_492	M	38
DGRP_492	F	24
DGRP_492	F	3
DGRP_492	F	3
DGRP_492	M	40
DGRP_492	M	40
DGRP_492	M	40
DGRP_492	F	40
DGRP_492	F	35
DGRP_492	F	31
DGRP_492	M	31
DGRP_492	M	31
DGRP_492	F	32
DGRP_492	F	24
DGRP_492	F	21
DGRP_492	M	42
DGRP_492	M	31
DGRP_492	M	31
DGRP_492	F	31
DGRP_492	F	28
DGRP_492	F	24
DGRP_492	M	33
DGRP_492	M	24
DGRP_492	F	34
DGRP_492	F	33
DGRP_492	F	3
DGRP_492	M	33
DGRP_492	M	33
DGRP_492	M	28
DGRP_492	F	33
DGRP_492	F	31
DGRP_492	F	31
DGRP_492	M	33
DGRP_492	M	31
DGRP_492	F	45
DGRP_492	F	38
DGRP_492	F	35
DGRP_492	M	45
DGRP_492	M	31
DGRP_492	F	31
DGRP_492	F	28
DGRP_492	F	28
DGRP_492	M	45
DGRP_492	M	38
DGRP_492	M	33
DGRP_492	F	35
DGRP_492	F	34
DGRP_492	M	33
DGRP_492	M	32
DGRP_492	F	35
DGRP_492	F	25
DGRP_492	F	19
DGRP_492	M	39
DGRP_492	M	38
DGRP_492	F	38
DGRP_492	F	35
DGRP_492	F	31
DGRP_492	M	38
DGRP_492	M	31
DGRP_492	M	19
DGRP_492	F	35
DGRP_492	F	31
DGRP_492	F	25
DGRP_502	M	52
DGRP_502	M	38
DGRP_502	F	31
DGRP_502	F	24
DGRP_502	M	56
DGRP_502	M	45
DGRP_502	M	38
DGRP_502	F	38
DGRP_502	F	17
DGRP_502	M	52
DGRP_502	M	52
DGRP_502	M	24
DGRP_502	F	45
DGRP_502	F	45
