DGRP	sex	value
DGRP_730	F	14.985915492957746
DGRP_732	F	37.13636363636363
DGRP_737	F	29.12121212121212
DGRP_738	F	29.619718309859156
DGRP_748	F	22.952380952380953
DGRP_757	F	11.128571428571428
DGRP_761	F	15.6875
DGRP_765	F	16.43859649122807
DGRP_774	F	25.283333333333335
DGRP_776	F	21.28787878787879
DGRP_783	F	25.217391304347824
DGRP_786	F	26.82089552238806
DGRP_787	F	25.876923076923077
DGRP_790	F	23.0
DGRP_796	F	25.785714285714285
DGRP_801	F	32.24242424242424
DGRP_802	F	39.267857142857146
DGRP_804	F	25.133333333333333
DGRP_805	F	32.611111111111114
DGRP_808	F	32.77777777777778
DGRP_810	F	20.949152542372882
DGRP_812	F	27.579710144927535
DGRP_818	F	27.80597014925373
DGRP_819	F	25.046153846153846
DGRP_820	F	30.318181818181817
DGRP_821	F	34.28358208955224
DGRP_822	F	34.76271186440678
DGRP_832	F	17.308823529411764
DGRP_843	F	31.044117647058822
DGRP_849	F	25.50769230769231
DGRP_850	F	17.408450704225352
DGRP_853	F	21.265625
DGRP_855	F	37.71186440677966
DGRP_857	F	28.016129032258064
DGRP_861	F	26.07246376811594
DGRP_879	F	40.904761904761905
DGRP_882	F	25.476190476190474
DGRP_884	F	23.388059701492537
DGRP_887	F	10.753623188405797
DGRP_890	F	23.29032258064516
DGRP_892	F	30.348484848484848
DGRP_894	F	29.174603174603174
DGRP_897	F	26.317460317460316
DGRP_900	F	26.076923076923077
DGRP_907	F	26.045454545454547
DGRP_908	F	37.75409836065574
DGRP_911	F	19.77777777777778
DGRP_913	F	34.029411764705884
