DGRP	sex	value
DGRP_325	F	23.426470588235293
DGRP_332	F	54.5
DGRP_335	F	50.484848484848484
DGRP_336	F	46.31818181818182
DGRP_338	F	46.51470588235294
DGRP_340	F	38.41428571428571
DGRP_350	F	39.515625
DGRP_352	F	40.588235294117645
DGRP_356	F	27.114285714285714
DGRP_357	F	44.13846153846154
DGRP_358	F	36.25
DGRP_359	F	56.63768115942029
DGRP_360	F	34.24285714285714
DGRP_361	F	24.734375
DGRP_362	F	41.018181818181816
DGRP_365	F	39.851851851851855
DGRP_367	F	39.621212121212125
DGRP_370	F	44.57142857142857
DGRP_371	F	30.28358208955224
DGRP_373	F	58.76470588235294
DGRP_374	F	52.3235294117647
DGRP_375	F	54.61290322580645
DGRP_377	F	42.08571428571429
DGRP_379	F	62.47540983606557
DGRP_380	F	36.328125
DGRP_381	F	40.333333333333336
DGRP_382	F	45.59090909090909
DGRP_383	F	33.45762711864407
DGRP_385	F	38.45161290322581
DGRP_386	F	53.21052631578947
DGRP_391	F	36.791044776119406
DGRP_392	F	36.63380281690141
DGRP_399	F	44.7
DGRP_405	F	43.48529411764706
DGRP_406	F	29.07246376811594
DGRP_409	F	29.338983050847457
DGRP_426	F	42.529411764705884
DGRP_427	F	41.0
DGRP_437	F	60.78125
DGRP_439	F	32.54545454545455
DGRP_440	F	25.55223880597015
DGRP_441	F	57.515151515151516
DGRP_443	F	25.72222222222222
DGRP_461	F	29.940298507462686
DGRP_486	F	39.5
DGRP_491	F	52.359375
DGRP_492	F	49.60655737704918
DGRP_502	F	48.86363636363637
DGRP_508	F	47.140625
DGRP_509	F	56.32857142857143
DGRP_513	F	38.63636363636363
DGRP_517	F	58.31884057971015
DGRP_530	F	40.10606060606061
DGRP_531	F	39.109375
DGRP_535	F	33.541666666666664
DGRP_555	F	46.01470588235294
DGRP_563	F	45.40298507462686
DGRP_584	F	46.183098591549296
DGRP_589	F	48.84375
DGRP_595	F	44.698412698412696
DGRP_639	F	53.741379310344826
DGRP_642	F	57.11764705882353
DGRP_646	F	53.35087719298246
DGRP_703	F	23.532258064516128
DGRP_705	F	45.10769230769231
DGRP_707	F	48.43939393939394
DGRP_712	F	37.246153846153845
DGRP_714	F	47.98360655737705
DGRP_716	F	40.265625
DGRP_721	F	54.44615384615385
DGRP_727	F	55.714285714285715
DGRP_730	F	36.43478260869565
DGRP_732	F	46.59375
DGRP_737	F	38.44927536231884
DGRP_738	F	44.63636363636363
DGRP_748	F	47.58181818181818
DGRP_757	F	12.123076923076923
DGRP_761	F	34.285714285714285
DGRP_765	F	28.262295081967213
DGRP_774	F	44.68333333333333
DGRP_776	F	33.9264705882353
DGRP_783	F	33.901408450704224
DGRP_786	F	58.878787878787875
DGRP_787	F	40.1764705882353
DGRP_790	F	33.378787878787875
DGRP_796	F	36.40625
DGRP_799	F	37.294117647058826
DGRP_801	F	40.86764705882353
DGRP_802	F	43.457142857142856
DGRP_804	F	36.49295774647887
DGRP_805	F	34.88732394366197
DGRP_808	F	27.52777777777778
DGRP_810	F	35.96666666666667
DGRP_812	F	38.359375
DGRP_818	F	40.588235294117645
DGRP_819	F	24.402985074626866
DGRP_820	F	48.84782608695652
DGRP_821	F	58.76470588235294
DGRP_822	F	36.94117647058823
DGRP_832	F	33.2463768115942
DGRP_837	F	29.985507246376812
DGRP_843	F	45.09375
DGRP_849	F	34.25
DGRP_850	F	21.83582089552239
DGRP_852	F	56.11290322580645
DGRP_853	F	31.62857142857143
DGRP_855	F	38.21875
DGRP_857	F	24.876923076923077
DGRP_859	F	47.04615384615385
DGRP_861	F	36.5735294117647
DGRP_879	F	50.52307692307692
DGRP_882	F	37.803030303030305
DGRP_884	F	40.19672131147541
DGRP_887	F	35.1044776119403
DGRP_890	F	34.13235294117647
DGRP_892	F	35.8235294117647
DGRP_894	F	36.57142857142857
DGRP_897	F	47.015625
DGRP_900	F	33.65217391304348
DGRP_907	F	39.970588235294116
DGRP_908	F	33.8125
DGRP_911	F	23.27536231884058
DGRP_913	F	59.671875
