sample_id	M803T514	M827T500	M831T651	M805T608	M829T547	M748T457	M857T697	M855T632	M858T825	M833T781	M777T491	M851T478	M832T829	M825T442	M540T152	M829T527	M774T480	M798T540	M746T390	M860T875	M776T574	M856T765	M831T624	M568T240	M846T851	M858T839	M830T780	M813T578	M720T377	M853T549	M564T122	M827T450	M879T599	M783T471	M695T915	M779T595	M801T451	M566T170	M734T415	M811T553	M853T508	M804T753	M801T431	M804T736	M693T864	M839T586	M851T438	M818T812	M830T737	M801T465	M844T818	M855T560	M540T137	M827T478	M829T586	M787T574	M775T421	M801T432	M855T588	M775T422	M859T802	M844T806	M751T477	M841T743	M791T713	M802T604	M699T483	M881T643	M789T598	M588T119	M851T450	M861T450	M872T837	M778T625	M568T230	M881T696	M839T707	M789T465	M817T559	M825T420	M791T544	M883T750	M789T686	M819T690	M799T410	M837T565	M853T531	M857T749	M590T143	M877T488	M750T495	M765T698	M856T804	M803T498	M807T760	M564T113	M834T845	M573T167	M749T403	M841T562	M857T868	M815T735	M538T108	M763T671	M1069T431	M819T327	M923T873	M806T804	M841T541	M612T114	M874T892	M745T481	M813T603	M815T603	M748T444	M895T829	M764T425	M813T451	M815T636	M817T770	M722T395	M837T547	M819T663	M841T686	M718T329	M762T510	M863T556	M825T399	M815T491	M843T341	M586T96	M849T404	M566T154	M1017T816	M512T98	M849T391	M828T603	M842T680	M875T423	M777T506	M835T524	M876T805	M554T199	M841T644	M823T394	M816T689	M526T188	M524T181	M869T832	M588T112	M837T433	M921T836	M692T320	M783T830	M562T98	M722T405	M870T814	M767T451	M809T828	M526T120	M614T130	M706T346	M1069T430	M590T132
CZC3135	18.2837581490673	17.2229645849372	18.0636255448687	17.8614753379238	16.9281492982114	17.5142522095923	16.5442884642285	17.1949217312735	17.2292429902479	16.8453867149292	15.316210513156	16.6817189956146	16.7009625949662	16.297662495347	16.3747000097414	16.4842066949424	15.1521590795289	16.092315915071	15.9568778714212	16.4715454482984	16.1706228665019	16.3070822767503	15.7620164421056	15.7379283945878	15.7865833274665	15.8647266453782	15.8274624736102	14.7447003362802	15.6058219884568	15.7679160706835	15.8034944884704	15.5343317485265	15.7310568178196	14.8382125908279	15.5450065150139	15.3173944195893	14.6538086430201	15.3665103937862	14.8627600652693	14.9374676967647	15.3852451534666	15.6661954155407	14.4843751447771	14.978298891771	14.9291617131905	14.9217116923632	14.4767862295719	15.0509326606891	15.5967437801313	14.159735596657	14.9217917962552	14.3157848785954	14.6676964900968	14.3473035528019	14.2933992091813	14.6271819723143	14.5831826415359	14.4624619591762	14.6003279895454	14.5828603137744	15.0289340770689	14.97640710821	14.0511241469629	13.9490366359497	14.3333747676646	14.3343677642498	12.6624136003067	14.5591522318802	14.3279335053294	14.4369270718009	13.811740482151	12.3165047263331	13.856749657804	13.4235499814541	13.9803394352273	13.3360528275263	13.8112747750889	13.547590541136	13.6337345610455	13.4760227404059	13.364438103626	13.7353652537112	13.8808768108124	13.84710301423	13.6141591037607	13.8471603260104	13.2125593745871	13.12802000985	13.699878898126	13.4873171860549	14.0824345456908	13.3262234857684	13.6056397250041	12.7936724451963	13.9820218020084	13.8866973127284	13.4527599394374	14.1825067806792	12.3528840752569	13.2489827704525	13.9902246285749	12.8453665305889	13.0666816692623	13.3530027184012	12.2318882575645	7.89164564039226	13.0184076916219	13.6932747848325	12.4893662582631	13.4051077615124	12.7932344271779	13.1461530544711	13.1357497576786	13.1272870438406	12.9978483382257	12.3397460892525	12.5341412395376	12.254548975697	13.0798574510747	13.0002867322849	12.0031833793033	13.1869858803278	12.3874481749813	12.8034006258569	12.8678437914891	13.014671924778	12.8509060327881	12.8677412649626	11.6942006762022	7.9535710727947	13.0489222335789	12.3318017121427	12.8875005425097	11.9720695080279	12.838219086816	12.6319000236517	12.968961940258	12.5646689636967	12.8497366461407	12.5479507984627	12.7706931199611	12.8021280913087	12.0642229486865	12.4794910849322	12.4387692266057	12.5951716424708	11.919226673449	11.9258605366329	12.1680443450103	12.6273349847402	11.8036415690895	11.5913734537553	12.0823027404694	12.753082980668	12.0222366191058	12.4116510065861	12.1584355590611	12.15291853089	12.1993654550325	11.8824725476163	12.145740855678	11.441419562142	12.2318882575645	11.5443999515047
CZC3137	18.259598303974	17.2787445235276	17.8895544274562	18.0037065026752	16.8566941541451	17.7155205708685	16.2636097371188	17.2631777834573	17.3603255483433	16.6504655714921	15.1389102647236	16.7058641379174	16.7507062466077	15.1971882187543	16.6660437461842	16.6646750277955	15.6242116598612	16.1148194245849	16.13657922928	16.4102512492556	16.5685213872157	16.4507188731897	16.1375106933493	15.9373810997989	15.9211554296724	15.9144093590969	15.9025542318236	15.6892271359993	15.4928072481908	14.8205342298543	16.0123636320795	15.3477793379167	15.4316972006032	14.8413039319536	14.9353034450052	15.4199797645989	14.0588473089188	15.8342355911687	14.9987557248741	15.6303306046726	15.5619080522615	15.4240909824607	14.7580225492575	15.4225644184034	15.0180171186802	15.4202093836449	14.8611467965035	14.923290105288	15.4277309138099	13.6010390375338	14.9554431057982	14.3706997010339	15.0370584422086	12.7784729622873	14.0948157193635	14.9778912528701	13.9763355299258	14.7580225492575	14.4745248557832	13.9743321108315	14.665277931307	14.9653114161365	13.0719172503849	14.7593241837428	14.7722903759588	14.559237305519	13.1031180816221	14.3019196278022	14.009897738155	14.824159753612	12.8823865824325	13.2141418748811	13.6907350908409	13.7415783424414	14.1891238873485	13.4699322095898	14.3565054067521	13.5479512777596	13.8119515915497	13.6032036287895	13.605674777908	13.7902069589047	14.3777323860824	14.1721244260379	12.9734815588506	14.289604537186	13.4356426467477	13.1294204690527	13.8796563463674	13.5956609050555	14.0666748734233	13.9353445503037	13.6664810591424	13.2090002041921	13.979526058341	14.1254942444071	13.3217991224472	14.1188974931844	11.3972517826256	13.6323204146582	13.8951090928538	13.2663450118216	13.5326558778156	14.1257673149501	12.3884582123588	7.61458166119032	13.6765881239833	13.5338696991124	12.8055426148915	13.5927144759006	12.8773152660853	13.4391039016034	13.1001996671482	13.1075044681634	13.2575393678362	13.3067970221693	12.9077262340476	12.4974301879094	13.1790681479971	13.0335539752631	10.2583376081285	13.2690163030189	12.5168524468602	13.6198357227845	12.7431271056805	13.3300111279849	12.8249904629919	12.4806058867457	11.6170681945275	7.96684872851516	12.1017089478842	12.4646017551839	13.3414581344416	12.6874618023454	12.4267122557989	11.2420651511099	13.0323514713263	12.7180753665453	12.9037486594256	11.9753186436877	13.0896631888374	13.1829601545037	12.6115155577253	12.3906340939761	11.5791257187276	12.7617851346395	12.76075055332	12.888707731117	13.0239674212455	12.976117428177	11.7837740616396	12.6754089681138	11.6561134786115	12.6011957099224	12.0747706037696	12.0944997177385	11.833911644188	12.0630571878594	12.5363293208665	12.1122558709909	12.4390805671714	11.2133614253699	12.3884582123588	11.7981275430265
CZC3140	18.1949645404546	17.1437443481116	17.8193452918368	17.7919588123024	17.035777938969	17.4675193100246	16.3103067025966	17.0352650790658	17.132226999833	16.286478740411	15.4285795891002	16.6004173064717	16.5578394806713	15.4621852942517	16.6257746051483	16.2027066370635	15.0676965320304	16.0974635103251	15.9565018588008	16.1651722077409	15.9118797396662	16.3700545437496	15.6220995183982	15.7782878077417	15.7889882817583	15.7945679062525	15.8072712296395	15.5178087472761	15.6530192886907	14.8994776030004	15.8613341359863	15.2278200331253	15.1277171933409	14.8503490488416	14.9831122301577	15.3272231586894	13.8821370290664	15.4187747086903	15.0438309429737	15.3460175045941	15.5400009699763	15.4405043258518	14.542705292491	14.9072546451084	14.88371295855	15.1931375593065	14.5079526835314	15.0213681833984	15.5316448681283	14.0098377626925	14.9923719076061	14.324146732234	14.9979657051928	13.8162293415774	14.2167204541526	14.9781222187052	14.7058391610933	14.8081183881323	14.788615593746	14.7053557964097	14.487360309258	15.0395629700473	14.0150116118441	14.3360663933095	14.4553789638482	14.2520514155494	12.9080107715018	14.5344809439487	14.6652850147676	14.7351250699563	12.8854638038663	12.6022538378147	13.7550514198047	12.8143312814784	14.1839537116898	13.2645875123549	13.8639269761089	14.3711820505267	14.1889339872088	13.6425844502239	14.0360058032096	13.6914460415258	14.1732739297505	14.1699543325949	13.6126591698638	14.0249336876999	14.0897041773689	13.0455852012114	13.9303394192301	13.3274982398833	13.785316951287	13.5980327356773	13.6764921697892	13.1470773729856	13.7514106105059	13.9245692846021	12.9830018444346	14.1642395929165	12.4755289614588	13.8049936922926	13.3304994427564	13.2813430676271	13.5721365013697	13.8506877677421	12.2470011764552	8.6860778186597	13.3547041272467	12.8146353643941	13.1092911205475	13.4268987490686	12.690099369036	13.234596748967	13.4161505281827	13.4142601507132	13.346480739371	13.057995411748	12.4815815805787	13.2698141295003	13.2451399326633	13.1618121722373	11.7683417278801	12.9798147633338	12.765419034038	13.2329919028801	13.2589581930285	13.1179205699348	12.7393690782395	11.8424904535259	12.6183109781434	7.97473255715253	12.3325304252273	12.4914025932792	12.9488698749765	11.8430500707996	13.1379403338217	11.2999145598194	13.0840605573063	13.0070310072128	12.4654710345957	12.3231459120267	12.6943403032882	12.495250495374	12.8486957699735	12.435970062064	12.3400232626428	12.4681535140756	12.6783465021086	12.8402405092356	12.5792564896218	12.8622704150961	12.5196905906968	12.5734679357643	12.5944268766496	12.1153333760303	11.8826511376665	12.3642925101267	12.4622842693394	11.8903125571714	12.205029040664	12.7832021594712	12.6846523108521	12.1200445981862	12.2470011764552	11.848387678118
CZC3158	18.3720390316434	17.3114276314907	18.0227154479144	18.2785708285647	17.47120445643	17.6140196755925	16.8318146124497	17.2295135078987	17.1726125242079	17.0666668686105	16.3085882420743	16.7133664508352	16.6631963085269	16.019897870776	16.7092856988877	16.56473126373	15.1959903655342	16.0694207527355	16.0883896007073	16.2342833204724	16.2184674554634	16.2242086397372	16.2107712478403	15.9142846705252	15.8912549650317	15.8139516720553	15.564550553388	15.4284194904325	15.9181300966368	15.4439290528494	15.8296283713788	15.5577574054132	15.3933202747585	14.8219745856898	15.4309371635252	15.550941742876	15.2074414424982	15.8267059399681	15.1242193285577	15.1944097387692	15.6589312918372	15.5163253698966	14.7355880892546	14.8898039481189	15.3392033403251	15.0518744470148	14.7775742236954	15.1288419135521	15.6930488362432	14.9099693153181	14.9000070069645	15.1794234399662	15.0890684064083	14.9331029543795	15.1982468072553	14.7767710202929	15.0812963817764	14.7356156359621	15.3020658613424	15.0813754140837	14.8451588265149	15.0495252498661	14.6276450056916	14.4654647823695	14.6301716064074	13.944669280009	13.1187774994218	14.677734666168	14.0483910462757	14.754486581791	13.4871228668592	12.6310010861256	14.2651606662248	13.7170516065176	14.19986338195	13.9138786956278	13.72585830008	14.1065292053539	14.3822774499823	14.0103498417471	14.401470275013	14.3015283360008	14.2262265241564	14.4737675193123	14.170415872432	13.9069186016011	13.8509622561418	14.149703334303	14.3477062922354	13.476142291213	14.0482470313182	13.6594534733516	13.7575053289599	13.8279933141733	14.1806847763244	13.9283508865445	13.1052251035841	14.1301372925552	13.5108201259315	13.5921716226889	13.8107706480185	12.8779991219631	13.9773311308178	13.8221443824136	12.122717015058	8.10850544407985	13.513956970838	13.4847535256652	13.2637392271648	13.4851436014739	13.1415025218994	13.4629560863505	12.7382213971042	12.7382213971042	13.5705802959716	12.7839761368129	12.5551371835035	12.9245735525356	13.3762048842863	12.9140467058903	12.8369594959037	12.7771263656362	13.4786550848773	13.2345320989634	13.4049819742229	13.1404645888975	12.5929262497529	12.7900787793327	12.5416033490482	7.94714919614186	12.7527309104677	12.7027280994782	13.3259206764148	12.275093172768	13.5028682885179	12.1475837431592	12.8545940208293	12.7292197984175	12.8341383896007	12.9665321585287	12.6460817624609	12.4805965152852	12.5908169175575	12.5760324376544	12.7408331327208	12.5715171743574	12.3728842761884	12.437877542858	12.6899045161616	12.9948459016759	12.1492132549195	12.4478319726599	12.8317659049007	12.4921344866157	12.678691171701	12.9566067706344	12.5195500413876	12.1535937096	12.3581934863417	12.5193708259704	12.6394480418399	12.2026283668063	12.1237699619505	12.2142250273779
CZC3160	18.2797794664914	17.0974992708629	17.9152607288557	17.9315761607257	17.1372644014428	17.6392171205565	16.3142790017869	16.909698200027	16.9106169926071	16.4777884855805	15.5991292116567	16.4123417790322	16.8837113203104	15.5765228768815	16.5228779026398	16.5673947773654	15.2014744469843	16.2004234099125	16.020257288612	16.4885515900712	16.0959668718937	16.1482751605212	15.7757281843253	15.733544496512	16.1542307700973	16.1661101991774	15.9897748685239	15.3476953637673	15.7631802794921	15.0770551296378	15.9560262212439	15.9433015513569	14.9703261662928	14.8410932596328	15.2655952560267	15.5070734100753	14.8941057839866	15.6100584672107	15.1548003916162	15.1904915073507	15.1086402335352	15.748339561398	14.6047915722144	15.0231533254297	14.3645219633728	14.9631095657693	14.7037353802539	15.3893117121912	15.3529699643369	14.0869638388196	15.3980985212851	14.4856391826686	14.890259094842	14.3234609329613	14.3642436926262	15.221046770057	14.8968975463138	14.605499755376	14.7124712530618	14.8944220106353	14.1815149418255	14.7693351972884	14.3486052648221	14.4871468595967	14.7664429377486	14.4729222809257	12.8005927642093	14.1258408419591	14.2614766599575	14.3122180727854	13.0340623236845	12.4095830428108	13.84618645544	12.7482613041928	14.0192651679065	12.56389983408	13.5889059347949	14.3202248988233	14.405619256525	13.4636763727674	14.087583101906	13.3827377974439	14.4787186369981	14.0749075189534	13.710220594262	13.7806390342246	13.7320028198756	13.0997997972551	13.8964495349454	13.1795396044301	14.2640795038471	13.9771748815404	13.4417855847075	13.54735619463	13.9618849671046	14.1190835256783	12.7750982689139	14.1851220102807	12.7011742938975	13.3986042570578	13.9656219611723	13.2782015951097	13.4324990534428	14.0380212146429	12.3125199314392	7.5737151096683	13.4746267105022	12.8070723072221	13.1110016608548	13.0714446536985	13.2815409465399	13.2948693763378	13.3101716151318	13.3235596198152	13.6695146284114	13.0557368609609	12.690047211716	12.8809927124303	13.4759970823002	13.337744099455	12.66514392759	12.8631970367833	13.1607586565191	13.1539923309373	13.4118819191137	13.1069683030404	12.6669012249397	12.7213991530055	12.7125776219278	7.96525712458827	12.3685313675155	12.2953500588274	13.0914616565611	12.1227262854264	13.3269539004218	12.0751035183552	12.2624620625734	12.6717125704645	12.7308642076856	12.3256481005095	12.6959472517583	12.7472259265725	12.6367733426927	12.808561184364	12.3159486280057	12.6260873470953	12.4578761342571	12.5727783565424	12.8516365809508	12.5109816136482	12.1814433707089	12.6499910355326	12.9589475554658	12.5364298713821	12.2532022517361	12.6157729518453	12.4224065352383	12.6165249929934	11.8190044624757	12.5464799645489	12.0026791153491	12.2853120794349	12.3125199314392	11.7943274745425
CZC3186	18.4186528082801	17.6277828844687	17.8492867132169	18.1486554771343	17.3969209597407	17.643111288148	16.3928244584351	17.3689733603261	17.106882599234	16.7057482413173	15.5521382496312	17.2509055552375	16.7625900578853	16.2029862219613	16.5472849731543	16.4606996704298	15.2032187057167	16.0228253231499	16.080843152056	16.3353798795186	16.2327868522615	16.2175754530657	15.372184226906	15.5142832237576	16.2893177940312	15.9669826992761	15.8332720107604	15.4999476553896	15.9484647170053	15.63596946676	15.7275197917476	15.3117713895028	15.6634924595364	14.7325665173771	15.2355751060319	15.804308505223	15.1083273757004	15.4764387332564	15.3594980793404	15.2552442239931	15.4467154470964	15.7583890534842	14.5736094063362	15.0318778472291	14.6371373704029	14.9840444774888	14.7039828629368	15.5607243878165	15.6473373821638	13.7483893940607	15.464821373714	14.5032660228133	14.9430040811891	14.5606558507693	14.5097225384235	15.1705095239477	14.8221523622984	14.5728585187275	15.0967820533606	14.8216996667638	14.6611710571784	15.1905313995879	14.435342815055	14.810300474832	14.6502496763055	14.3259811283063	12.978159315288	14.0469778569721	14.2613153061985	14.854482752676	13.5316184098678	12.53395889137	14.4370905898199	13.2904638686546	13.8719248142654	14.0964657551382	14.1039661651609	14.8782235010395	14.8582530021126	13.6106342819994	14.5175111942674	13.7206514155873	14.6510766172463	14.6853032080201	14.2329362930774	14.3484938525567	14.6004035603635	13.3517819505635	14.0028151031909	13.6505495728391	14.153730934983	13.6701560851926	13.8221457950105	13.0407783649233	14.0513333169225	13.7773803707154	13.2454832854336	14.1897219609274	12.7020685576727	14.3484938525567	13.8430195792862	13.6263661651495	13.2595083527673	13.8907894832847	12.4377965405847	8.7475749822359	13.6904294245474	13.24456455371	14.2073946400148	13.8644839243988	13.4623664796052	13.3130299860261	12.8788303273486	12.8896260180826	13.8401663357299	13.2236919271611	12.6006713687458	13.9749707675441	13.0803781221836	13.3254373269911	12.6513910650566	13.3128123760505	13.7620366649566	13.3014995532549	13.5777966311448	13.395360601524	12.9582450222128	12.3817216209179	13.014107464794	8.38185560952779	12.6424751569525	13.1363406003245	12.8935983966708	11.8750023935813	13.2351622311254	12.0122029250318	12.8673341029042	12.9395307370694	13.0369137441851	12.5042176273453	13.1010129531402	12.7818475854209	12.7647756758863	12.2759808594967	13.0700250379895	13.1147143718057	12.1616699792995	12.2712015576652	12.9496143464012	13.0516972617534	13.34169253773	12.6421216480926	13.0695497765679	12.4990050186255	11.6504902144143	13.0244679522712	12.9139500038663	11.9718513121597	12.0169456811915	12.7114900934409	11.9834727326678	12.6307558104333	12.4377965405847	11.9095123883711
CZC3216	18.2451915912367	17.0948317008573	17.8328675957396	17.9558974146398	16.8951112032291	17.6328397388821	16.0951657910936	17.0439983602129	17.2414175254061	16.5454467942989	15.1469843472138	16.633437328386	16.5778981564675	15.4794479931182	16.4147260554003	16.7112949068814	15.5648846800229	16.0881014043316	16.2766733911626	16.1603923428577	16.3231789346178	16.4978164533073	16.1553350391214	15.6465459679872	15.8361184114919	15.8164331934161	15.8110707650478	15.219747150495	15.6615042687771	14.9127960197868	15.6570416735188	15.5285853609075	15.4941033141538	14.8247451699809	15.1299140687599	15.4645793565346	14.6696246394735	15.5414723216147	15.2483334157058	15.1043326737747	15.4592159105554	15.332738045825	14.6829363292918	15.0528727341542	15.1159631462045	14.2268262407017	14.5566593494863	14.9488314693164	15.5111618804971	13.9033960895194	14.9913740876318	14.5734507485268	14.7720574010129	13.9672400187191	14.0623662366674	14.9668214780211	14.002984002631	14.6592012322714	14.4904727941532	14.0022022144475	14.3580244773206	15.1034949729765	13.3901632672875	14.4211405938375	15.0036102036299	14.5003728554626	12.9923459689848	13.9266969278299	14.093649361437	14.413149224903	13.1295452705588	13.0641977268011	14.5785237158766	13.7302862175641	13.8513191969923	13.1795133835645	13.7940229992521	13.9815195969882	14.3339463075275	13.43402014461	13.8337181638899	13.4127425272708	14.507915979489	14.1918701542992	12.7615640754102	14.2054739983354	13.7357986055269	12.9713794191175	13.4551919315841	13.656556769205	14.1565795333749	13.9426010688215	13.6187024282368	13.3579856912836	13.8635872162203	13.7152721925572	13.1960128303542	14.145212961604	11.4453648753135	13.6658910639748	13.8588387354628	13.2265455626835	13.2244712562296	14.0827153925613	12.4885855174057	7.57711203579444	13.9434424350223	13.3248248185058	13.0023039943089	13.2558601787056	12.9652126453172	13.3324207012869	13.2811358127893	13.270215676753	13.6113904487201	13.5339861062602	13.0029525622835	12.6072000453699	12.8994150385349	13.046553512067	10.6212045813219	12.7330918686433	13.1243960523202	13.1575606880949	13.2915500328289	13.3489443283255	12.9399495162705	12.9574554574812	11.9750777472727	7.94695550790403	12.0822109905065	12.4794610274258	13.0661137315214	12.6454589852093	12.2449826613836	11.6073651141545	13.4317035932935	13.2013059235066	12.711691454633	12.1543497867878	12.5548506581222	12.9889374603599	12.4039678092197	12.6854768868015	11.4267580012038	13.02767161588	12.1888629444933	12.3376107783692	12.8209179096724	12.5164006162613	12.0953764643815	12.815608964516	12.2926369289634	12.6223515165772	12.0115089453538	12.4891368521581	12.4763630297701	12.1097368416032	12.582822126951	12.3373303267935	11.9792122967239	11.8710969039016	12.4895699610881	11.3652475049884
CZC3228	18.2974822562321	17.4104306214473	18.0039969375695	18.1559648967904	17.4948730465837	17.7124991797006	16.8015829593229	17.2381196047332	16.7919435012369	16.9587121818902	15.920483155277	16.7133884018033	16.8613711889552	15.991513801763	16.8201701050683	16.5896463066913	15.3877170049154	16.1390754880123	16.1284617379472	16.4630855285489	16.2450715751253	16.053535770126	16.1347046949759	16.1707147790897	16.1283492912541	16.205270469174	15.9674723957141	15.304982560229	15.9315609385957	15.4396862896515	16.0927143498815	15.7876377815568	15.4248878093585	14.8393284843515	15.5606856344694	15.5895171953892	15.075321454222	16.0359800342259	15.3241401201182	15.0953098764828	15.4675991548535	15.7842411116759	14.4718546075427	14.9985490098346	14.5266977874109	15.1424040204006	14.8919513566151	15.424704590262	15.2465158573704	14.3779885601394	15.4696011863593	13.9198116859691	15.1629755192778	14.8759242174533	15.0150222650766	15.095716469102	14.7755507863999	14.4718546075427	15.241024000265	14.7751314281108	14.5556282323831	14.7566502129434	14.7538927158354	14.6947703223691	14.6705330626025	14.4516078106818	12.9016550570069	14.562122017693	13.487389881933	14.8733280177154	13.4971122510473	12.8268668098308	13.6837360331433	12.664682267661	14.4416244985617	13.6215965925699	13.8034592920899	14.5683275003716	14.7864040757526	13.8391543797902	14.6455117574199	13.7578839761626	14.3266116921738	14.706866576464	13.8735247100558	14.0309788126034	14.3534914852601	14.0116486363475	14.5928875301146	13.5872081117808	14.2464896849561	13.6196042657089	13.4164872586316	13.9425822807734	14.3491825714898	14.1895982949364	12.5261646445003	14.1319476519454	12.9776662898285	14.0264765476352	14.1009292812226	13.3129952619052	13.9182993169891	13.7645421872044	12.2398733130839	8.0557908630958	13.7832645317704	12.5599091883169	13.7589500597607	13.637300554459	13.2518530531088	13.399623642743	13.1368932611291	13.1525806152567	13.9541763502211	13.4007302301022	12.7924304570518	13.5229382769764	13.3214529901045	13.3768253443398	12.7131233092919	12.7872884380684	13.8830447370098	13.1025103350693	13.5810001772	13.4108233761929	12.7083520786186	12.7129551280228	13.3641903785967	7.96914508744571	13.1229222336151	12.6881578672208	13.5244653060927	12.4330655736777	13.6233703186043	12.3335259627086	12.6113800645394	12.5775409508747	13.0768913247691	12.777593542452	12.769241837498	12.4791984890039	13.3006097358456	12.7437424769595	12.5315557807593	12.9948417447988	12.5285801504483	12.8269744271157	13.1359690297196	13.1284832618517	12.6574476627415	12.8928388863768	13.1147118806202	12.6477980268309	11.7978272146542	12.7697101270325	12.3419304981593	12.5091250474364	11.8351366733755	12.941505590057	12.7513344307726	12.6368177263819	12.2398733130839	12.5525506184711
CZC3247	18.2348776725535	17.4184583823153	17.8721647913574	17.9074097861259	17.0185290403193	17.7024295967476	16.3680934876906	16.0475554741545	17.031961584183	16.5904328322274	14.9810979169716	16.6497279448596	16.8067393786799	16.2540400758773	16.5359626441196	16.5904001181203	15.6694649353068	16.088269764739	16.263566437265	16.3788750216834	16.4858887079835	16.3348912848096	16.0177172639721	15.8131107140063	16.0577239666193	16.1129419302248	16.0655570796405	15.1487892622817	15.7501692108121	15.665391600721	15.6784937760653	15.4074659766775	15.3367433566066	14.8077459164521	15.0522443445038	15.158232662203	14.7170397439454	15.5100316284014	15.2342578494395	15.0787353115049	15.7146420159311	15.6894916035604	14.4823883209801	15.2793004585543	14.6437067092319	14.9973313667524	14.7411999703427	15.2395951892088	15.3841307342024	14.2225306331509	15.3872777697069	14.3411859828305	14.8953253688641	14.4292569266665	14.5278635465828	14.6949931403038	14.1372048183463	14.4939796347894	14.789226557292	14.1358584525674	14.5202639654462	14.8497682161414	13.3414150313537	14.5823392983128	14.5556660308645	14.6921192265996	13.0755282028168	14.5374722488007	13.4936379414618	14.7752478675889	13.7811738768059	12.2747031501035	13.5905190079017	13.0864449971586	14.0978259017552	13.6519159171553	13.7926438429803	13.6435937118269	13.9259759578005	13.82179149452	13.4346968522315	13.7459893249904	14.2787746606597	14.0860230605746	13.5090146648099	13.8160398708535	13.8598125233161	13.5512255286785	13.6401573801239	13.3601277660928	13.9012281731549	13.4797282574024	13.7052290784224	12.8085814487525	13.959427917232	13.7473174601088	12.6007744175326	14.1715999473994	11.3263647892344	13.9627896581877	13.885126214547	12.8630914425534	13.1265402124712	13.7588497087303	12.6599433273544	7.58783367629166	13.1545053694625	12.911120726118	13.2208607057597	13.2089169628067	12.9764006215507	13.3917942674317	12.5999742118498	12.5999742118498	13.4091731081267	12.5830670783652	12.8829638733964	12.8471731880105	12.6155461831398	12.9121411930019	10.6880791869644	12.5616093119768	12.7589258782752	12.9934391288316	13.3841667895466	13.3603917054611	12.4371741271554	13.2195150027067	12.0761845628418	7.94073534321499	12.9452201334159	12.5021043364477	12.9824022982328	11.8493631481373	12.485330362914	12.3277271263513	12.8672693892341	13.0282861029997	12.986452604527	11.9505654952758	12.4102311564409	12.7946360314842	12.506519679711	11.8075553771878	11.9627082878826	12.7882495163081	12.1125248491654	12.3661453737908	12.5993453055712	12.954727174143	11.9981400931613	12.2707871910183	12.4759929449752	12.5680467073106	12.2093349314841	12.3603630803055	12.482693754571	11.9891587824755	12.162411608072	12.14363790669	12.3970430583259	11.9340631776774	12.6599433273544	11.5389245798123
CZC3268	18.4210736497548	16.9974585043078	18.0647711581952	17.8744032860643	17.1536293758767	17.5691889073624	16.4365749119328	16.9535303103007	17.0288664331033	16.5198901787213	15.6543101859157	16.3292352664554	16.7096529491903	15.2377888265929	16.3653983348316	16.7451378409078	15.3138060387443	16.1147222985977	16.0355641836986	16.2969211996645	16.1770958472863	16.28580246916	15.7697494564933	15.6058068823177	15.9527581868859	16.0357080111291	15.9235585937298	15.0388163075383	15.7631767469928	14.9102853920128	15.9754364049145	16.102040498692	15.064845279588	14.8196965564492	15.4030237185599	15.5579936549929	14.8559908015556	15.3867898492816	15.2160194603543	14.8425456447098	15.0689500715514	15.6657135373681	15.0218393571535	15.1544878330397	14.4125864441457	14.9254166979899	14.816195469219	15.2303053310885	15.4116308703201	14.0066029367329	15.1777386242971	14.5474793898514	14.6724258742888	14.209464236405	14.1154306504326	15.0471389705288	14.9597440648335	15.0221017697674	14.7311081280573	14.95969185352	14.4538544407494	14.9835664077435	14.2765947299802	14.217172758845	14.7668126228922	14.1085908196893	12.9159965163727	14.2802491656518	13.5372174732315	14.1346030951846	12.9307223720179	12.8661129594307	13.9681650058517	12.8999619828736	13.8835560502959	13.5178084063056	13.2999560042469	14.5408564792733	14.6038762677651	13.4823338662647	14.0560792388399	13.7550127572557	14.4687506399423	14.0036016099994	13.4088801593688	13.8542934243151	13.7423893741747	13.006354013936	13.8110585713621	13.1099489636629	14.1709882772155	13.9247071823395	13.681393462192	13.5273334032462	13.8122079488496	14.1800374884143	12.41646470342	14.1890230918368	12.7017391801994	13.2654153167559	14.0690622074651	13.27787104388	13.4039101473696	13.8105769872938	12.2698465047008	8.88391104817972	13.8151101939293	12.8805355727356	12.816419491385	12.9421483663641	13.0938234458997	13.2959692561143	13.2573621781837	13.3001013131054	13.7559697549228	13.2745008687554	12.536826375831	12.725335215362	13.085649148202	13.1083143815958	12.2173015655704	12.5110011737005	12.9857027337769	13.0728747964887	13.5557267904089	13.1884113857551	12.6060381334124	12.9202814627072	12.6321290786542	7.95377770676772	11.8978355486024	12.3829771134396	12.8800742154612	12.5423134346552	13.0633561427244	11.7740449134372	13.0456191217685	12.9969489850765	12.5759403496452	12.5879067594484	12.2382856799459	12.7488618387368	12.3226715661768	12.3984288357293	12.0326317365934	12.5831250832134	11.86245537081	12.084254705773	12.5972920531057	12.3342370962273	12.0312221926068	12.8260816755074	12.9786168064805	12.7514745424661	12.0262516142149	12.7736917133261	12.6141919039299	12.7525159398571	12.3387914549108	12.3958805938171	11.9747717596962	12.4376421807282	12.2705580416629	11.6857893292865
